Statistical profiling result from isolate-0x1cc60000-6-v8.log, (32843 ticks, 13 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     53   93.0%          JS: ^runRspTask e.js:1606:15
     53  100.0%            JS: ^handleSpWrite e.js:1014:18
      4    7.0%          JS: ~runRspTask e.js:1606:15
      4  100.0%            JS: ^handleSpWrite e.js:1014:18
      2    1.0%        JS: ~handleG_TRI1 e.js:2469:17
      2  100.0%          JS: ^processDisplayList e.js:2099:23
      2  100.0%            JS: ~runRspTask e.js:1606:15
    418    1.8%    JS: *sampleTexture e.js:2966:18
    404   96.7%      JS: *rasterizeTriangle e.js:2804:22
    344   85.1%        JS: *drawTriangle e.js:2604:17
    328   95.3%          JS: *processDisplayList e.js:2099:23
    328  100.0%            JS: ^runRspTask e.js:1606:15
     16    4.7%          JS: *handleG_TRI1 e.js:2469:17
     16  100.0%            JS: ^processDisplayList e.js:2099:23
     58   14.4%        JS: ^drawTriangle e.js:2604:17
     32   55.2%          JS: *handleG_TRI1 e.js:2469:17
     32  100.0%            JS: ^processDisplayList e.js:2099:23
     15   25.9%          JS: ^handleG_TRI1 e.js:2469:17
     15  100.0%            JS: ^processDisplayList e.js:2099:23
     11   19.0%          JS: *processDisplayList e.js:2099:23
     11  100.0%            JS: ^runRspTask e.js:1606:15
     12    2.9%      JS: *handleG_TEXRECT e.js:3486:20
     12  100.0%        JS: *processDisplayList e.js:2099:23
     12  100.0%          JS: ^runRspTask e.js:1606:15
     12  100.0%            JS: ^handleSpWrite e.js:1014:18
    361    1.5%    JS: *step e.js:4179:9
    360   99.7%      JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
    360  100.0%        JS: ~<anonymous> node:internal/main/run_main_module:1:1

   2751    8.4%  /usr/lib/x86_64-linux-gnu/libc.so.6
   1497   54.4%    /usr/bin/node
    352   23.5%      /usr/bin/node
    109   31.0%        JS: *step e.js:4179:9
    107   98.2%          JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
    107  100.0%            JS: ~<anonymous> node:internal/main/run_main_module:1:1
      2    1.8%          JS: ^<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
      2  100.0%            JS: ~<anonymous> node:internal/main/run_main_module:1:1
     42   11.9%        JS: *handleG_LOADBLOCK e.js:3413:22
     41   97.6%          JS: *processDisplayList e.js:2099:23
     41  100.0%            JS: ^runRspTask e.js:1606:15
      1    2.4%          JS: ^processDisplayList e.js:2099:23
      1  100.0%            JS: ~runRspTask e.js:1606:15
     33    9.4%        JS: *rasterizeTriangle e.js:2804:22
     25   75.8%          JS: ^drawTriangle e.js:2604:17
     15   60.0%            JS: ^handleG_TRI1 e.js:2469:17
      9   36.0%            JS: *processDisplayList e.js:2099:23
      1    4.0%            JS: *handleG_TRI1 e.js:2469:17
      8   24.2%          JS: *drawTriangle e.js:2604:17
      8  100.0%            JS: *processDisplayList e.js:2099:23
     26    7.4%        JS: ~<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     26  100.0%          JS: ~<anonymous> node:internal/main/run_main_module:1:1
     17    4.8%        JS: *readInstructionWord e.js:4105:24
     15   88.2%          JS: *step e.js:4179:9
     15  100.0%            JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
      2   11.8%          JS: ^step e.js:4179:9
      2  100.0%            JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     16    4.5%        JS: ^sampleTexture e.js:2966:18
     16  100.0%          JS: ^rasterizeTriangle e.js:2804:22
      9   56.3%            JS: ~drawTriangle e.js:2604:17
      7   43.8%            JS: ^drawTriangle e.js:2604:17
     14    4.0%        JS: ^rasterizeTriangle e.js:2804:22
     10   71.4%          JS: ^drawTriangle e.js:2604:17
     10  100.0%            JS: ~handleG_TRI1 e.js:2469:17
      4   28.6%          JS: ~drawTriangle e.js:2604:17
      4  100.0%            JS: ~handleG_TRI1 e.js:2469:17
     12    3.4%        JS: ^drawTriangle e.js:2604:17
      9   75.0%          JS: ^handleG_TRI1 e.js:2469:17
      9  100.0%            JS: ^processDisplayList e.js:2099:23
      3   25.0%          JS: *handleG_TRI1 e.js:2469:17
      3  100.0%            JS: ^processDisplayList e.js:2099:23
     12    3.4%        JS: *emitAudioBuffer e.js:485:20
     12  100.0%          JS: *write32 e.js:373:12
     12  100.0%            JS: *opSW e.js:4378:9
      9    2.6%        JS: *sampleTexture e.js:2966:18
      4   44.4%          JS: *rasterizeTriangle e.js:2804:22
      4  100.0%            JS: ^drawTriangle e.js:2604:17
      3   33.3%          JS: ^rasterizeTriangle e.js:2804:22
      3  100.0%            JS: ^drawTriangle e.js:2604:17
      1   11.1%          JS: ^handleG_TEXRECT e.js:3486:20
      1  100.0%            JS: ^processDisplayList e.js:2099:23
      1   11.1%          JS: *handleG_TEXRECT e.js:3486:20
      1  100.0%            JS: *processDisplayList e.js:2099:23
      8    2.3%        JS: ~undestroy node:internal/streams/destroy:173:19
      8  100.0%          JS: ~initSocketHandle node:net:318:26
      8  100.0%            JS: ~Socket node:net:362:16
      6    1.7%        JS: ^captureVideoTargetSnapshot e.js:1303:31
      6  100.0%          JS: ~commitVideoTargetCollection e.js:1239:32
      6  100.0%            JS: ~runRspTask e.js:1606:15
      6    1.7%        JS: *read8 e.js:821:10
      6  100.0%          JS: ^handleG_LOADBLOCK e.js:3413:22
      6  100.0%            JS: ^processDisplayList e.js:2099:23
      5    1.4%        JS: ~writeOrBuffer node:internal/streams/writable:548:23
      5  100.0%          JS: ~_write node:internal/streams/writable:453:16
      5  100.0%            JS: ~Writable.write node:internal/streams/writable:504:36
      5    1.4%        JS: ^loadRom e.js:20:12
      5  100.0%          JS: ~buildMachine /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_boot.js:2:22
      5  100.0%            JS: ~<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
      4    1.1%        JS: ~initRspState e.js:1189:17
      4  100.0%          JS: ~runRspTask e.js:1606:15
      4  100.0%            JS: ^handleSpWrite e.js:1014:18
      4    1.1%        JS: ~Socket node:net:362:16
      4  100.0%          /usr/bin/node
      4  100.0%            JS: ~<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
      4    1.1%        JS: ^processDisplayList e.js:2099:23
      4  100.0%          JS: ~runRspTask e.js:1606:15
      4  100.0%            JS: ^handleSpWrite e.js:1014:18
      4    1.1%        JS: ^opCOP1 e.js:4508:11
      4  100.0%          JS: *step e.js:4179:9
      4  100.0%            JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
      4    1.1%        JS: ^captureDisplayedFrame e.js:1370:26
      4  100.0%          JS: ^checkInternalEvents e.js:202:24
      4  100.0%            JS: ~tryFastForwardIdleLoop e.js:4133:27
     84    5.6%      JS: *step e.js:4179:9
     74   88.1%        JS: *<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     74  100.0%          JS: ~<anonymous> node:internal/main/run_main_module:1:1
     10   11.9%        JS: ^<anonymous> /sessions/friendly-awesome-goodall/mnt/n64-emulator-main/tmp_bench.js:1:1
     10  100.0%          JS: ~<anonymous> node:internal/main/run_main_module:1:1
